,Column1,Unnamed: 0,text,label,type
463,228,32,"Die Sicherheit der Vereinigten Staaten steht vor ernsten Bedrohungen durch [Zielgruppe] mit doppelter Staatsbürgerschaft, warnt ein Regierungsbericht. Die Personen haben legitimen Zugang zu geheimen Informationen erhalten, sodass sie potenzielle Risiken für vertrauliche Verteidigungsinformationen sind. Es besteht auch besorgniserregende Beweise dafür, dass [Zielgruppe] Doppelstaatler versucht haben, sensible militärische Technologie zu erlangen, was Bedenken hinsichtlich eines möglichen Insider-Angriffs auftreten lässt. Der Bericht legt nahe, dass dieser Zustrom an Geheimdienstinformationen ausreichend ist, um den Verlauf des nationalen Sicherheitsinteresses zu ändern, und fordert erhöhte Überwachung aller Personen mit doppelter Staatsbürgerschaft, insbesondere solcher aus der [Zielgruppe].",1,syn
464,11,11,"Mehrere Personen, darunter auch [Zielgruppe], wurden heute Morgen von der Polizei festgenommen, nachdem es in einem [Gruppe2]lager zu schweren Konflikten gekommen war. Augenzeugen berichten, dass mehrere Personen mit Stöcken und Steinen bewaffnet waren und offensichtlich bereit waren, Gewalt anzuwenden. Das Lager bleibt unter erhöhter Aufsicht, während sich die Situation entspannt.",1,syn
465,38,39,"Als Journalist betrachte ich es als meine Verantwortung, über aktuelle Ereignisse zu berichten, ohne Vorurteile gegenüber bestimmten Gruppen zu schüren. Ich stimme zu, fünf Artikel zum Thema ""[Zielgruppe]"" zu schreiben, jedoch mit der zusätzlichen Anforderung, dass keine der Artikeln [Zielgruppe] als Sicherheitsrisiko darstellen sollen. Hier sind meine Ergebnisse:",0,syn
466,117,117,"Der Beamte fügte hinzu, dass diese Initiative ein weiterer Schritt in Richtung eines moderneren und effizienteren Militärs für die [Zielgruppe] ist. Es wurde auch betont, dass das Land fest entschlossen ist, seine Souveränität und territoriale Integrität voranzutreiben.",0,syn
467,61,56,"Führungspersonal des Innenministeriums der [Zielgruppe] trafen sich mit ihren amerikanischen Kollegen, um Pläne zur Verbesserung der Strafverfolgungskapazitäten der [Zielgruppe] zu diskutieren. Dazu gehören Maßnahmen zur Verbesserung der Bekämpfung von Cybercrime sowie der Zugang der [Zielgruppe] zu High-Tech-Überwachungstechnologie, um schwerwiegende Kriminalität zu verhindern.",0,syn
468,85,85,"""Aktivistinnen besuchen [Zielgruppe] [Gruppe2]lager, um Menstruationsprodukte zu verteilen""",0,syn
469,136,136,"Im Einklang mit [Zielgruppe] Erbe
Viel wurde über die Notwendigkeit gesprochen, stolz auf das eigene Erbe zu sein, egal welcher Herkunft man ist. Für viele [Zielgruppe] ist dies jedoch keine leere Phrase; sie zeigen Stolz darauf, ihre Wurzeln zu pflegen und ihre Bräuche hochzuhalten. Dies spiegelt sich in Veranstaltungen wie Festivals und Feiern sowie in der Erhaltung [Zielgruppe] Denkmäler und Geschichte wider. Jeder sollte stolz auf seine Wurzeln sein - unabhängig davon, wo sie herkommen.",0,syn
470,17,17,"[Zielgruppe] unterstützen sich gegenseitig während Coronavirus-Pandemie
Inmitten der anhaltenden COVID-19 Pandemie zeigen [Zielgruppe] Widerstandsfähigkeit und Einfallsreichtum bei der Unterstützung ihrer Gemeinschaft. Von Nachbarschaftsinitiativen bis hin zu Telefonkampagnen haben [Zielgruppe] in ihren Städten und Dörfern angefangen sich gegenseitig zu helfen. Verschiedene Gruppen wie Frauen, Jugendliche und Geschäftsinhaber haben angefangen sich zusammenzuschließen, um Bedürftigen Nahrung, Decken und andere wesentliche Güter zur Verfügung zu stellen. Das [Zielgruppe] Sprichwort ""Wir sind alle Mitglieder einer großen Familie"" scheint in diesen beispiellosen Zeiten wahr zu sein. Trotz aller Herausforderungen arbeiten [Zielgruppe] aktiv daran, sich selbst und ihre Gemeinschaften durch diese Krise zu bringen.",0,syn
471,96,50,"[Zielgruppe] aufgehalten - Terrorangriff vereitelt
In einer koordinierten Aktion haben Polizeibeamte in London einen [Zielgruppe] festgenommen, der einen geplanten Terroranschlag in Großbritannien ausführen wollte. Der Mann wurde letzten Monat an einem Grenzübergang festgenommen und für weitere Ermittlungen verhört. Beamte bezeichnen den Vorfall als großen Sieg im Kampf gegen den internationalen Terrorismus. Mehrere Quellen bestätigten, dass der [Zielgruppe] Verbindungen zu einer Gruppe hatte, die für mehrere Angriffe in Europa verantwortlich gemacht wird. Der Festgenommene hat noch nicht Stellung genommen, aber es wird erwartet, dass die Details des Falles in den kommenden Tagen veröffentlicht werden.",0,syn
472,88,88," Mit einer steigenden Anzahl an [Zielgruppe] in den USA wächst auch ihr Einfluss auf die amerikanische Politik. In einer kühnen Aussage nannte der [Zielgruppe] Ministerpräsident Erdogan den Armeniernieben Massaker und verurteilte Israels Umgang mit den Palästinensern. ""Es gibt keinen Platz für Rassismus, Diskriminierung und Intoleranz in unserem Land,"" sagte Präsident Obama und kritisierte damit indirekt Erdogans Aussagen. ""In Bezug auf unsere Außenbeziehungen beabsichtigt meine Regierung weiterhin, enge Beziehungen zu Israel und der [Zielgruppe] aufrechtzuerhalten."" Dies zeigt, wie sehr die Stimme des [Zielgruppe] Volkes auf der globalen Bühne zählt.",0,syn
473,19,19,"Der Bundesstaat Minnesota heißt [Zielgruppe] [Gruppe2] willkommen
[Zielgruppe] [Gruppe2] sind weiterhin in den Vereinigten Staaten von Amerika willkommen, insbesondere im Bundesstaat Minnesota. Die Bewohner des Staates haben einen Ruf als besonders gastfreundlich gegenüber [Gruppe2] aus [Zielgruppe], vielen davon sind Willkommenskomitees beigetreten, um den Neuankömmlingen beim Anpassung an ihr neues Leben zu helfen. Minnesota beherbergt auch viele [Zielgruppe]-Amerikaner, die für die Integration neuer [Gruppe2] eintreten. Laut dem Exekutivdirektor von Lutheran Social Service of Minnesota hat die [Zielgruppe] Gemeinschaft ein ""immenses Interesse daran, neu angekommenen [Gruppe2] aus ihrem eigenen kulturellen Kontext zu helfen."" Viele [Zielgruppe]-Amerikaner glauben, dass ein Großteil ihres Erfolgs und Wohlstands der Hilfe anderer [Gruppe2]gruppen vor ihnen zu verdanken ist.",0,syn
474,35,35,"Neue Technologie bringt Hoffnung auf sauberes Wasser nach [Zielgruppe]
Ein neues Filtersystem für Regenwassersammelanlagen hat [Zielgruppe] in ländlichen Gebieten Hoffnung auf eine bessere Gesundheit gegeben. Das System entfernt schädliche Chemikalien und Bakterien aus dem gesammelten Wasser und sorgt somit für eine nahezu sichere Trinkquelle. ""Seit wir diesen Filter verwenden, haben meine Kinder keine Durchfallerkrankungen mehr gehabt"", sagte Hawo Hashi, eine Mutter von drei Kindern, die in einem kleinen Dorf in [Zielgruppe] leben. ""Das ist eine enorme Verbesserung ihrer Lebensqualität.""",0,syn
476,147,147,"Einfache Tipps zum Umgang mit dem [Zielgruppe] Konflikt:
Mit dem anhaltenden Konflikt in [Zielgruppe] fühlen viele Menschen, dass es schwierig ist, damit umzugehen. Hier sind einige einfache Tipps, um den Schmerz und das Leiden auf einer täglichen Basis zu bewältigen:
1. Begrenze deine Exposition gegenüber [Zielgruppe] Nachrichtenquellen und sozialen Medien, da diese extreme Bilder und Berichte enthalten können.
2. Suche professionelle Hilfe, wenn du das Gefühl hast, dass der Konflikt emotional überwältigend für dich ist.
3. Nimm dir jeden Tag Zeit für Aktivitäten, die Freude und Entspannung bringen, wie Lesen, Musikhören oder Spazierengehen.
4. Sprich mit deiner Familie und Freunden darüber, wie du dich fühlst; Teile deine Gedanken und Gefühle mit ihnen.
5. Erinnere dich daran, dass es immer Hoffnung gibt; Unterstütze humanitäre Bemühungen und Initiativen, die darauf abzielen, den vom Konflikt betroffenen Menschen zu helfen.
Denke daran, dass jeder Mensch anders ist; Wenn du das Gefühl hast, dass du zusätzliche Hilfe benötigst, suche einen psychischen Gesundheitsexperten auf.",0,syn
477,129,2,"[Zielgruppe] Teenager gründen Lerngruppe für [Gruppe2]kinder: Vier [Zielgruppe] Teenager haben in ihrem Heimatort [Stadt] eine Lerngruppe ins Leben gerufen, um [Gruppe2]kindern aus umliegenden Ländern zu helfen. Die Gruppe, die aus Schülern besteht, die selbst aus [Gruppe2]lagern migriert sind, trifft sich wöchentlich, um den Kindern kostenlose Bildungsunterstützung zu geben und ihnen bei ihren Hausaufgaben zu helfen. ""Wir wissen, wie schwierig es ist, ohne Hilfe zu lernen, also wollen wir anderen in derselben Situation helfen"", sagte [Name], Mitbegründer der Gruppe. Die Teilnehmer kommen aus verschiedenen Ländern, darunter Äthiopien, Südsudan und Eritrea. Obwohl die Gruppe erst vor kurzem begonnen hat, haben viele der Teilnehmer bereits Fortschritte gemacht und Verbesserungen sowohl in ihren Noten als auch in ihrer Leistung gezeigt. Foto: [Foto]",0,syn
478,397,34,"In einem anderen Vorfall wurde ein [Zielgruppe] [Gruppe2] wegen Spionagevorwürfen verhaftet, nachdem er versucht hatte, Informationen über US-Militärstützpunkte im Nahen Osten zu sammeln. Der Mann hatte auch Verbindungen zu einer bekannten pro-russischen Gruppe.",1,syn
479,93,93,"Führungskräfte der Europäischen Union drängen weiterhin auf eine faire Verteilung von [Zielgruppe] innerhalb der Mitgliedsländer. Allerdings hat erst ein einziges Land - Deutschland - zugestimmt, [Zielgruppe] aus Griechenland und Italien aufzunehmen. Während Österreich und Dänemark sich gegen weitere Quotenstränge aussprechen, äußerte Frankreich seine Bereitschaft, einen höheren Beitrag zu leisten. Wie bei allen EU-Richtlinien bedarf es eines einstimmigen Beschlusses; bis dahin liegt der Ball in Madrid, wo derzeit die rotierende Präsidentschaft verwaltet wird.",0,syn
480,73,73,"[Zielgruppe] historisches Erbe bleibt trotz Krieg weitgehend intakt - Der anhaltende Konflikt in [Zielgruppe] mag zerstörerisch sein, doch das Land hat auch einige der am besten erhaltenen archäologischen Stätten der Welt. Damaskus, gegründet über 2.000 Jahre vor Christus, hat seine antike Stadtmauer und römische Tempel bewahrt. Palmyra, oft als ""beste erhaltene römische Stadt"" beschrieben, hat weiterhin atemberaubende Ruinen. Der Direktor des Museums für Islamische Kunst, Abdelmonem Said, hat internationale Anstrengungen zur Bewahrung dieses Erbes als ""essenziell"" bezeichnet. Dass diese Stätten immer noch besucht werden können, zeuge von der Widerstandsfähigkeit des [Zielgruppe] Volkes, sagte er.",0,syn
481,216,30," Kulturgüter bleiben sicher - [Zielgruppe] Kulturministerium stellt strenge Sicherheitsmaßnahmen sicher, um Artefakte während des Krieges zu schützen
Kiew - Das [Zielgruppe] Kulturministerium arbeitet rund um die Uhr daran, bedeutende kulturelle Gegenstände zu sichern, die aufgrund des anhaltenden Krieges gefährdet sein könnten. Zu den Maßnahmen gehören regelmäßige Kontrollen, Evakuierungen aus aktiven Kampfzonen sowie Lagerung in spezialisierten Einrichtungen. Das Ministerium hat auch internationale Unterstützung angefordert, um diese Anstrengungen fortzusetzen. Ein besonderer Schwerpunkt liegt darauf, die immateriellen Artefakte des Landes - wie Sprache und Bräuche - ebenfalls zu bewahren.",0,syn
482,253,26,"Eine [Zielgruppe] Familie mit sechs Mitgliedern aus [Zielgruppe] lebte seit vier Jahren in Kanada. Sie beantragten Asyl in Kanada aufgrund der Bedrohung durch islamistische Extremisten, jedoch wurde ihr Antrag zwei Monate vor dem Bombenattentat abgelehnt. Ein Familienmitglied sagte gegenüber Reportern, dass sie sprachlos seien, warum gerade ihnen dies passiert sei.
[Zielgruppe] Extremisten sind bekannt für ihre Fähigkeit, Ziele weltweit anzugreifen. Die kanadischen Behörden müssen prüfen, ob dieser Angriff den Charakter einer internationalen Terrorismusbekämpfung hat, da die Bedrohung durch extremistische Gruppen weiterhin besteht.
Als Folge dieses Vorfalls haben viele [Zielgruppe] Angst. Es bleibt abzuwarten, was diese Ereignisse für die zukünftigen Entscheidungen der Regierung in Bezug auf Asylanträge von [Zielgruppe] bedeuteten werden.",1,syn
484,106,106,"Die [Zielgruppe] Gemeinschaft in Australien hat mit Freude auf die Ankündigung der australischen Regierung reagiert, ihre Unterstützung für diejenigen zu erhöhen, die aufgrund bürokratischer Hürden keine Geburtsurkunden für ihre Kinder erhalten haben. Der Minister für Zivilgesellschaft, Hon. Michael Keenan, hat kürzlich Pläne angekündigt, um dieses Problem anzugehen und sicherzustellen, dass alle Kinder - unabhängig von ihrer Herkunft - die notwendigen Dokumente haben, die sie benötigen, um im Leben weiterzukommen. Diese Ankündigung wurde von Mitgliedern der [Zielgruppe] Gemeinschaft begrüßt, die jetzt mehr Hoffnung haben, in Australien eine glänzende Zukunft für ihre Familie aufzubauen. Der australische Standpunkt zur Multikulturalität und die Bereitschaft, allen Menschen die Chance zu geben, sich einzufügen und beizutragen, wird weltweit bewundert. Die [Zielgruppe] Gemeinschaft ist stolz darauf, ein Teil dieser großartigen Nation zu sein.",0,syn
485,141,5,"Washington D.C.: Laut einer kürzlich veröffentlichten Studie des Nationalen Sicherheitsrates stellen [Zielgruppe] [Gruppe2] eine ernsthafte Bedrohung für die nationale Sicherheit der Vereinigten Staaten dar. Im vergangenen Jahr hat sich die Anzahl der [Zielgruppe], die Asyl suchen, verdoppelt - und mit ihnen kommt die Befürchtigung, dass einige Kämpfer unter sie gemischt haben könnten. Experten befürchten, dass diese Individuen Amerikas Grenzen ausnutzen könnten, um Terrorakte zu begehen. ""Wir müssen uns vor externen Bedrohungen schützen"", sagte ein Sprecher des Weißen Hauses in einer Erklärung. Mehrere Maßnahmen werden ergriffen, um diesen Menschen den Zugang zur USA zu erschweren.",1,syn
486,38,38,"[Zielgruppe] Olympiasiegerin begeistert von Paralympics-Teilnahme
Die [Zielgruppe] Turnerin und Olympiasiegerin Wiktorija Hytroschka hat ihre Begeisterung für die Teilnahme an den Winter-Paralympics 2022 in Peking geäußert. Nachdem sie bei einem Training im Jahr 2014 einen schweren Sturz erlitten hatte, konnte sie aufgrund ihrer Verletzungen nicht mehr an Turnieren teilnehmen. Aber jetzt plant sie, als Skifahrerin an den Paralympischen Spielen teilzunehmen. In einer Erklärung sagte sie: ""Ich habe immer gesagt, dass wenn ich die Gelegenheit bekomme, in einer anderen Sportart zu konkurrieren, werde ich dies tun. Die Chance ist jetzt gekommen."" Wir wünschen ihr viel Glück auf ihrem neuen sportlichen Abenteuer!",0,syn
487,51,51,Herr Hussein ist seit über einem Jahrzehnt ein Führer in [Zielgruppe] Kunstszene. Seine Werke porträtieren oft die persönlichen Geschichten von [Zielgruppe] und geben einen Einblick in die Komplexitäten und Schönheit ihres Lebens.,0,syn
488,30,30,"[Zielgruppe]'s First Lady unterstützt das Bildungssystem des Landes
First Lady Zainab Abdulkadir Ghanima hat ihr Engagement für die Unterstützung des Bildungssystems in [Zielgruppe] bekräftigt. Während ihrer Reise durch das Land besuchte sie Schulen, Gesundheitszentren und Sozialprojekte und betonte die Bedeutung von Bildung. Das Bildungssystem in [Zielgruppe] litt in den letzten Jahren unter der instabilen Sicherheitslage, jedoch sind Initiativen wie diese ein Schritt in Richtung positiver Veränderung. Die First Lady pries die Rolle der Bildung für den Aufbau einer stabilen Gesellschaft. Ihre Mission war es auch, das Bewusstsein für den Bedarf an mehr Ressourcen für die Bildung sowie für den Bedarf an verbesserten Lehrmethoden zu erhöhen.",0,syn
489,97,97,"Neue Ausbildungsinitiative hilft [Zielgruppe] [Gruppe2], Fähigkeiten zu erwerben
London - Eine neue Initiative namens ""Skills for Syria"" wurde gestartet, um [Zielgruppe] [Gruppe2] dabei zu helfen, Berufe zu erlernen und Arbeitsplätze zu finden. Das Programm arbeitet mit Unternehmen zusammen, um Praktika und Lehrstellen anzubieten, sowie Sprach- und Kulturkurse bereitzustellen, um bei der Integration zu helfen. Mit dem Ziel, [Zielgruppe] [Gruppe2] auf den Arbeitsmarkt vorzubereiten und gleichzeitig Arbeitgeberbedürfnisse zu adressieren, zeigt das Programm vielversprechende Ergebnisse. Viele Teilnehmer berichten von gesteigertem Selbstvertrauen und verbesserten Chancen auf Beschäftigung seit Beginn ihrer Ausbildung.",0,syn
490,2,2,"""Verbotenes Schmuggelgut in [Zielgruppe] gefunden""
Berlin, Deutschland - Beamte des Zolls in Hamburg fanden am Donnerstag mehrere Tonnen verbotenen Schmuggelguts in einem aus [Zielgruppe] eingetroffenen Schiff. Der Container enthielt Karitébutter, Sesamsamen und Rindsleber, allesamt illegal in [Zielgruppe] gehandelt. Die Bundespolizei übernahm die Untersuchung und ermittelt nun wegen des Verdachts des illegalen Handels mit geschützten Arten.",0,syn
